athlete_id,athlete_name,country_code,gender,sports,events
2013,SPULBER Mihnea Alexandru,ROU,M,Ski Jumping,Men's NH Individual/Mixed Team
2014,SROBOVA Katarina,SVK,F,Alpine Skiing,Women's Team Combined
2015,STADLOBER Teresa,AUT,F,Cross-Country Skiing,Women's 10km Interval Start Free/Women's 10km + 10km Skiathlon
2016,STALKER Meila,AUS,F,Snowboard,Women's Snowboard Slopestyle/Women's Snowboard Big Air
2017,STAREGA Maciej,POL,M,Cross-Country Skiing,Men's 10km Interval Start Free/Men's Sprint Classic
2018,STEFANESCU Alexandru Stefan,ROU,M,Alpine Skiing,To be defined
2019,STEFANSSON Malte,SWE,M,Biathlon,Men's 10km Sprint/Men's 12.5km Pursuit
2020,STEGFELDT Rasmus,SWE,M,Freestyle Skiing,Men's Moguls/Men's Dual Moguls
2021,STEINER Tamara,AUT,F,Biathlon,Women's 15km Individual
2022,STENSHAGEN Mattis,NOR,M,Cross-Country Skiing,Men's 10km + 10km Skiathlon
2023,STEPANAUSKAITE Neringa,LTU,F,Alpine Skiing,To be defined
2024,STEPASHKINA Nadezhda,KAZ,F,Cross-Country Skiing,Women's 10km Interval Start Free/Women's 10km + 10km Skiathlon/Women's Sprint Classic
2025,STERN Nejc,SLO,M,Cross-Country Skiing,Men's 10km Interval Start Free/Men's Sprint Classic
2026,STETSKIV Olena,UKR,F,Luge,Women's Doubles/Team Relay
2027,STJERNESUND Thea Louise,NOR,F,Alpine Skiing,To be defined
2028,STOCH Kamil,POL,M,Ski Jumping,Men's NH Individual
2029,STOECKER Tabitha,GBR,F,Skeleton,Women
2030,STORM Frederik,DEN,M,Ice Hockey,Men
2031,STRAMATURARU Raluca,ROU,F,Luge,Women's Doubles/Team Relay
2032,STRAND Didrik Eng,NOR,M,Speed Skating,Men's 1500m/Men's 5000m/Men's Mass Start/Men's Team Pursuit
2033,STRANSKY Matej,CZE,M,Ice Hockey,Men
2034,STREMOUS Alina,MDA,F,Biathlon,Women's 15km Individual/Women's 7.5km Sprint
2035,STROEM Anna Odine,NOR,F,Ski Jumping,Women's NH Individual/Mixed Team
2036,STROLIA Tautvydas,LTU,M,Cross-Country Skiing,Men's 10km Interval Start Free/Men's 10km + 10km Skiathlon/Men's Sprint Classic
2037,STROLIA Vytautas,LTU,M,Biathlon,Men's 20km Individual/Men's 10km Sprint/Men's 12.5km Pursuit/Mixed Relay 4 x 6km (M+W)
2038,STUHEC Ilka,SLO,F,Alpine Skiing,Women's Downhill/Women's Super-G/Women's Team Combined
2039,SU Shuaibing,CHN,M,Freestyle Skiing,Men's Freeski Halfpipe
2040,SU Tingyu,CHN,F,Curling,Women
2041,SU Yiming,CHN,M,Snowboard,Men's Snowboard Slopestyle/Men's Snowboard Big Air
2042,SUGAI Ryo,JPN,M,Freestyle Skiing,Men's Ski Cross
2043,SUI Wenjing,CHN,F,Figure Skating,Pair Skating/Team Event
2044,SUK Youngjin,KOR,M,Bobsleigh,2-man/4-man
2045,SUKEL Matus,SVK,M,Ice Hockey,Men
2046,SUN Jiaxu,CHN,M,Freestyle Skiing,Men's Aerials
2047,SUN Jingbo,CHN,M,Freestyle Skiing,Men's Freeski Halfpipe
2048,SUN Kaizhi,CHN,M,Bobsleigh,2-man/4-man
2049,SUN Long,CHN,M,Short Track Speed Skating,Men's 1000m/Men's 1500m/Men's 5000m Relay/Mixed Team Relay
2050,SUNDAL Kristoffer Eriksen,NOR,M,Ski Jumping,Men's NH Individual/Mixed Team
2051,SUNDGREN Christoffer,SWE,M,Curling,Men
2052,SUNDLING Jonna,SWE,F,Cross-Country Skiing,Women's 10km + 10km Skiathlon/Women's Sprint Classic
2053,SUORANTA Elli,FIN,F,Ice Hockey,Women
2054,SVAHN Linn,SWE,F,Cross-Country Skiing,Women's Sprint Classic
2055,SVENSSON Hilda,SWE,F,Ice Hockey,Women
2056,SVENSSON TRAFF Ebba,SWE,F,Ice Hockey,Women
2057,SVIATCHENKO Alexei,HUN,M,Figure Skating,Pair Skating
2058,SWENN LARSSON Anna,SWE,F,Alpine Skiing,To be defined
2059,SWINGS Bart,BEL,M,Speed Skating,Men's 5000m/Men's 10000m/Men's Mass Start
2060,SYDORKO Yelyzaveta,UKR,F,Short Track Speed Skating,Women's 500m
2061,SYLVESTER-DAVIK Madeleine,NOR,F,Alpine Skiing,To be defined
2062,SZOLLOS Barnabas,ISR,M,Alpine Skiing,Men's Downhill/Men's Super-G
2063,SZOLLOS Noa,ISR,F,Alpine Skiing,To be defined
2064,TAI Zhien,CHN,F,Speed Skating,Women's 5000m
2065,TAKA Eveliina,FIN,F,Snowboard,Women's Snowboard Slopestyle/Women's Snowboard Big Air
2066,TAKAC Samuel,SVK,M,Ice Hockey,Men
2067,TAKAHASHI Hiroatsu,JPN,M,Skeleton,Men
2068,TALIHAERM Johanna,EST,F,Biathlon,Women's 15km Individual/Women's 7.5km Sprint
2069,TANDREVOLD Ingrid Landmark,NOR,F,Biathlon,Women's 15km Individual/Women's 7.5km Sprint
2070,TANG Winston,GBS,M,Alpine Skiing,To be defined
2071,TAPANI Susanna,FIN,F,Ice Hockey,Women
2072,TARBIT Freya,GBR,F,Skeleton,Women
2073,TAS Sandrine,BEL,F,Speed Skating,Women's 3000m/Women's 5000m/Women's Mass Start/Women's Team Pursuit
2074,TASCHLER Filip,CZE,M,Figure Skating,Ice Dance
2075,TASCHLEROVA Natalie,CZE,F,Figure Skating,Ice Dance
2076,TATAR Tomas,SVK,M,Ice Hockey,Men
2077,TAWK Samer,LBN,M,Cross-Country Skiing,Men's 10km Interval Start Free
2078,TAYLOR Laurie,GBR,M,Alpine Skiing,To be defined
2079,TCHIBOZO Nathan,BEN,M,Alpine Skiing,To be defined
2080,TEDER Mai Brit,EST,F,Snowboard,Women's Snowboard Cross
2081,TEDER Ruubert,EST,M,Nordic Combined,Individual Gundersen Normal Hill/10km
2082,TEIXEIRA Augustinho,BRA,M,Snowboard,Men's Snowboard Halfpipe
2083,TEJRALOVA Aneta,CZE,F,Ice Hockey,Women
2084,TEN RAA Gwyneth,LUX,F,Alpine Skiing,To be defined
2085,TENTEA Mihai Cristian,ROU,M,Bobsleigh,2-man/4-man
2086,THOMAS Daisy,AUS,F,Freestyle Skiing,Women's Freeski Slopestyle/Women's Freeski Big Air
2087,THOMAS Mischa,NZL,F,Freestyle Skiing,Women's Freeski Halfpipe
2088,THORUP Viktor Hald,DEN,M,Speed Skating,Men's 10000m/Men's Mass Start
2089,TIAN Ruining,CHN,F,Speed Skating,Women's 500m/Women's 1000m
2090,TIBORCZ Daniel,HUN,M,Short Track Speed Skating,Men's 5000m Relay/Mixed Team Relay
2091,TIKHONOVA Olga,KAZ,F,Short Track Speed Skating,Women's 500m/Mixed Team Relay
2092,TIMMINGS Nicholas,AUS,M,Skeleton,Men
2093,TODEV Blagoy,BUL,M,Biathlon,Men's 20km Individual/Men's 10km Sprint/Men's 12.5km Pursuit/Mixed Relay 4 x 6km (M+W)
2094,TODOROVA Milena,BUL,F,Biathlon,Women's 15km Individual/Women's 7.5km Sprint/Mixed Relay 4 x 6km (M+W)
2095,TOLMACHEVA Anastasia,ROU,F,Biathlon,Women's 15km Individual/Women's 7.5km Sprint
2096,TOMASIAK Kacper,POL,M,Ski Jumping,Men's NH Individual/Mixed Team
2097,TOMINGAS Tuuli,EST,F,Biathlon,Women's 15km Individual/Women's 7.5km Sprint
2098,TOMOVIC Aleksa,SRB,M,Alpine Skiing,To be defined
2099,TOMSIC Nika,SLO,F,Alpine Skiing,To be defined
2100,TOPOLSKA Gabriela,POL,F,Short Track Speed Skating,Women's 500m/Mixed Team Relay
2101,TOTH Daniela Vasilica,ROU,F,Ski Jumping,Women's NH Individual/Mixed Team
2102,TOTH Zita,HUN,F,Alpine Skiing,To be defined
2103,TOTSUKA Yuto,JPN,M,Snowboard,Men's Snowboard Halfpipe
2104,TRAASERUD Heidi Dyhre,NOR,F,Ski Jumping,Women's NH Individual
2105,TRACEY Tyquendo,JAM,M,Bobsleigh,4-man
2106,TRALMAKS Eduards,LAT,M,Ice Hockey,Men
2107,TRANCHINA Pietro,MAR,M,Alpine Skiing,To be defined
2108,TRAUBAITE Judita,LTU,F,Biathlon,Women's 15km Individual/Women's 7.5km Sprint/Mixed Relay 4 x 6km (M+W)
2109,TREACY Niall,GBR,M,Short Track Speed Skating,Men's 1000m
2110,TRNKOVA Andrea,CZE,F,Ice Hockey,Women
2111,TROTTER Sylvia,NZL,F,Freestyle Skiing,Women's Freeski Slopestyle/Women's Freeski Big Air
2112,TRUE Alexander,DEN,M,Ice Hockey,Men
2113,TRUPPE Katharina,AUT,F,Alpine Skiing,Women's Team Combined
2114,TSCHOFEN David,LIE,M,Bobsleigh,2-man/4-man
2115,TSIBA Michel,NED,M,Figure Skating,Pair Skating
2116,TSIKLAURI Nino,GEO,F,Alpine Skiing,To be defined
2117,TULUS Noora,FIN,F,Ice Hockey,Women
2118,TUNYTSKA Yulianna,UKR,F,Luge,Women's Singles/Team Relay
2119,TURKKILA Juulia,FIN,F,Figure Skating,Ice Dance
2120,TUUL Teesi,EST,F,Cross-Country Skiing,Women's 10km Interval Start Free/Women's Sprint Classic
2121,TWARDOSZ Anna,POL,F,Ski Jumping,Women's NH Individual/Mixed Team
2122,ULDAL Martin,NOR,M,Biathlon,Men's 20km Individual/Mixed Relay 4 x 6km (M+W)
2123,ULRICHOVA Klara,CZE,F,Ski Jumping,Women's NH Individual
2124,UNGURS Edgars,LAT,M,Bobsleigh,4-man
2125,URUMOVA Sara,LTU,F,Biathlon,Women's 15km Individual/Women's 7.5km Sprint
2126,URY Balint,HUN,M,Alpine Skiing,To be defined
2127,VAGUL Kaimar,EST,M,Ski Jumping,Men's NH Individual
2128,VAICIULIS Modestas,LTU,M,Cross-Country Skiing,Men's 10km Interval Start Free/Men's Sprint Classic
2129,VAINIKKA Viivi,FIN,F,Ice Hockey,Women
2130,VAIPAN-LAW Anastasia,GBR,F,Figure Skating,Pair Skating/Team Event
2131,VAL Sofia,ESP,F,Figure Skating,Ice Dance
2132,VALNES Erik,NOR,M,Cross-Country Skiing,Men's Sprint Classic
2133,VANHANEN Sanni,FIN,F,Ice Hockey,Women
2134,VANHOUTTE Fran,BEL,F,Speed Skating,Women's 500m/Women's 1000m/Women's Mass Start/Women's Team Pursuit
2135,VANREUSEL Kim,BEL,F,Alpine Skiing,To be defined
2136,VARIAKOJYTE Meda,LTU,F,Figure Skating,Women Single Skating
2137,VASILEV Konstantin,BUL,M,Biathlon,Men's 20km Individual/Men's 10km Sprint/Men's 12.5km Pursuit
2138,VASILJEVS Deniss,LAT,M,Figure Skating,Men Single Skating
2139,VASSILYEV Danil,KAZ,M,Ski Jumping,Men's NH Individual
2140,VEGI Diana Laura,HUN,F,Short Track Speed Skating,Women's 500m/Mixed Team Relay
2141,VELICER Sophia Tsu,TPE,F,Cross-Country Skiing,Women's 10km Interval Start Free/Women's 10km + 10km Skiathlon/Women's Sprint Classic
2142,VELZEBOER Michelle,NED,F,Short Track Speed Skating,Women's 500m/Women's 1000m/Women's 3000m Relay/Mixed Team Relay
2143,VELZEBOER Xandra,NED,F,Short Track Speed Skating,Women's 500m/Women's 1000m/Women's 3000m Relay/Mixed Team Relay
2144,VERDU Joan,AND,M,Alpine Skiing,To be defined
2145,VESA Emilia,FIN,F,Ice Hockey,Women
2146,VESTERGAARD JOHANSEN Rasmus,DEN,M,Skeleton,Men
2147,VIANO Richardson,HAI,M,Alpine Skiing,Men's Giant Slalom
2148,VIDMAR Anton,SLO,M,Biathlon,Men's 20km Individual/Men's 10km Sprint/Men's 12.5km Pursuit/Mixed Relay 4 x 6km (M+W)
2149,VIK Lars Young,AUS,M,Cross-Country Skiing,Men's 10km Interval Start Free/Men's Sprint Classic
2150,VLHOVA Petra,SVK,F,Alpine Skiing,Women's Team Combined
2151,VODAN Nika,SLO,F,Ski Jumping,Women's NH Individual/Mixed Team
2152,VOIGT Maja,DEN,F,Bobsleigh,Women's Monobob
2153,VOLFA Estere,LAT,F,Biathlon,Women's 15km Individual/Women's 7.5km Sprint/Mixed Relay 4 x 6km (M+W)
2154,VORRE Clara-Marie Holmer,DEN,F,Alpine Skiing,To be defined
2155,VOSTE Mathias,BEL,M,Speed Skating,Men's 1000m/Men's 1500m
2156,VRHOVNIK Vid,SLO,M,Nordic Combined,Individual Gundersen Normal Hill/10km
2157,VUCINIC Pia,CRO,F,Alpine Skiing,To be defined
2158,WADDELL Kyle,GBR,M,Curling,Men
2159,WADSAK Meghann,AUT,F,Ski Jumping,Women's NH Individual
2160,WALDAL Ida,NOR,F,Ski Mountaineering,Women's Sprint/Mixed Relay
2161,WALKER Bree,AUS,F,Bobsleigh,2-woman/Women's Monobob
2162,WANG Jingziqian,CHN,F,Speed Skating,Women's 500m
2163,WANG Peixuan,CHN,F,Luge,Women's Singles/Team Relay
2164,WANG Qiang,CHN,M,Cross-Country Skiing,Men's Sprint Classic
2165,WANG Rui,CHN,F,Curling,Women
2166,WANG Shiyue,CHN,F,Figure Skating,Ice Dance/Team Event
2167,WANG Xindi,CHN,M,Freestyle Skiing,Men's Aerials
2168,WANG Xinran,CHN,F,Short Track Speed Skating,Women's 500m/Women's 3000m Relay/Mixed Team Relay
2169,WANG Xinyi,CHN,F,Bobsleigh,To be defined
2170,WANG Xuan,CHN,F,Bobsleigh,2-woman
2171,WANG Yu,CHN,F,Bobsleigh,2-woman
2172,WANG Yundi,CHN,F,Cross-Country Skiing,Women's 10km Interval Start Free/Women's 10km + 10km Skiathlon/Women's 4 x 7.5km Relay/Women's Sprint Classic
2173,WANG Zhenhao,CHN,M,Curling,Men
2174,WANG Ziyang,CHN,M,Snowboard,Men's Snowboard Halfpipe
2175,WASEK Pawel,POL,M,Ski Jumping,Men's NH Individual/Mixed Team
2176,WATABE Akito,JPN,M,Nordic Combined,Individual Gundersen Normal Hill/10km
2177,WATANABE Keita,JPN,M,Short Track Speed Skating,Men's 5000m Relay/Mixed Team Relay
2178,WEIR Thomas,RSA,M,Alpine Skiing,Men's Giant Slalom
2179,WEISZEWSKI Linda,POL,F,Bobsleigh,2-woman/Women's Monobob
2180,WEJSE Christian,DEN,M,Ice Hockey,Men
2181,WENG Heidi,NOR,F,Cross-Country Skiing,Women's 10km Interval Start Free/Women's 10km + 10km Skiathlon
2182,WENG Yangning,CHN,F,Ski Jumping,Women's NH Individual
2183,WENNEMARS Joep,NED,M,Speed Skating,Men's 500m/Men's 1000m/Men's 1500m
2184,WESSELINK Dave,NED,M,Bobsleigh,2-man/4-man
2185,WESTHOFF Bianca Bakke,NOR,F,Alpine Skiing,Women's Team Combined
2186,WESTON Matt,GBR,M,Skeleton,Men
2187,WHEATLEY Kyra,AUS,F,Freestyle Skiing,Women's Ski Cross
2188,WIEST Fabian,THA,M,Alpine Skiing,To be defined
2189,WIKLUND Ragne,NOR,F,Speed Skating,Women's 1500m/Women's 3000m/Women's 5000m/Women's Mass Start
2190,WILLCOX Abbey,AUS,F,Freestyle Skiing,Women's Aerials
2191,WILLIAMS Xaverri,TTO,M,Bobsleigh,4-man
2192,WILSON Abbey,AUS,F,Snowboard,Women's Snowboard Cross
2193,WILSON Charlotte,AUS,F,Freestyle Skiing,Women's Moguls/Women's Dual Moguls
2194,WOJCIK Andzelika,POL,F,Speed Skating,Women's 500m
2195,WOO Subeen,KOR,F,Snowboard,Women's Snowboard Cross
2196,WOODS Cooper,AUS,M,Freestyle Skiing,Men's Moguls/Men's Dual Moguls
2197,WOZNIAK Michal,POL,M,Figure Skating,Pair Skating/Team Event
2198,WU Shaotong,CHN,F,Snowboard,Women's Snowboard Halfpipe
2199,WU Yu,CHN,M,Speed Skating,Men's 5000m/Men's Mass Start/Men's Team Pursuit
2200,WYATT Marcus,GBR,M,Skeleton,Men
2201,XHEPA Denni,ALB,M,Alpine Skiing,Men's Super-G
2202,XU Jingtao,CHN,M,Curling,Men
2203,XU Mengtao,CHN,F,Freestyle Skiing,Women's Aerials
2204,XU Xiaoming,CHN,M,Curling,Men
2205,XUE Zhiwen,CHN,M,Speed Skating,Men's 500m/Men's Team Pursuit
2206,YABLONSKA Diana,UKR,F,Freestyle Skiing,Women's Aerials
2207,YACHI Sora,JPN,M,Nordic Combined,Individual Gundersen Normal Hill/10km
2208,YAMADA Kazuya,JPN,M,Speed Skating,Men's 1000m/Men's 1500m/Men's Team Pursuit
2209,YAMADA Ryusei,JPN,M,Snowboard,Men's Snowboard Halfpipe
2210,YAMAMOTO Ryota,JPN,M,Nordic Combined,Individual Gundersen Normal Hill/10km
2211,YAMAZAKI Daito,JPN,M,Cross-Country Skiing,Men's 10km Interval Start Free/Men's 10km + 10km Skiathlon
2212,YAN Xingyuan,CHN,M,Biathlon,Men's 20km Individual/Men's 10km Sprint
2213,YANKOV Radoslav,BUL,M,Snowboard,Men's Parallel Giant Slalom
2214,YATSIUK Oksana,UKR,F,Freestyle Skiing,Women's Aerials
2215,YILMAZ Abdullah,TUR,M,Cross-Country Skiing,Men's 10km Interval Start Free/Men's Sprint Classic
2216,YOSHINAGA Kazuki,JPN,M,Short Track Speed Skating,Men's 1000m/Men's 5000m Relay/Mixed Team Relay
2217,YRJOLA Siiri,FIN,F,Ice Hockey,Women
2218,YU Seungeun,KOR,F,Snowboard,Women's Snowboard Slopestyle/Women's Snowboard Big Air
2219,YUN Shin-Ee,KOR,F,Freestyle Skiing,Women's Moguls/Women's Dual Moguls
2220,ZAHKNA Rene,EST,M,Biathlon,Men's 20km Individual/Men's 10km Sprint/Men's 12.5km Pursuit/Mixed Relay 4 x 6km (M+W)
2221,ZAJC Timi,SLO,M,Ski Jumping,Men's NH Individual
2222,ZAMFIROV Tervel,BUL,M,Snowboard,Men's Parallel Giant Slalom
2223,ZAMFIROVA Malena,BUL,F,Snowboard,Women's Parallel Giant Slalom
2224,ZAMPA Andreas,SVK,M,Alpine Skiing,To be defined
2225,ZANDECKA Marika,POL,F,Bobsleigh,To be defined
2226,ZAWOL Marcin,POL,M,Biathlon,Men's 20km Individual/Men's 10km Sprint
2227,ZDRAVKOVA Maria,BUL,F,Biathlon,Women's 15km Individual/Women's 7.5km Sprint
2228,ZERJAV Neza,SLO,F,Cross-Country Skiing,Women's 10km Interval Start Free/Women's 10km + 10km Skiathlon/Women's 4 x 7.5km Relay
2229,ZHOLDAS Ayana,KAZ,F,Freestyle Skiing,Women's Aerials
2230,ZHURAUSKAITE Lidiia,LTU,F,Biathlon,Women's 15km Individual/Women's 7.5km Sprint/Mixed Relay 4 x 6km (M+W)
2231,ZIOMEK-NOGAL Kaja,POL,F,Speed Skating,Women's 500m/Women's 1000m
2232,ZISMAN Uri,ISR,M,Bobsleigh,4-man
2233,ZLATKOV Kalin,BUL,M,Alpine Skiing,Men's Giant Slalom
2234,ZOGRAFSKI Vladimir,BUL,M,Ski Jumping,Men's NH Individual
2235,ZUBCIC Filip,CRO,M,Alpine Skiing,Men's Giant Slalom
2236,ZUEVA Marina,AIN,F,Speed Skating,Women's 3000m/Women's 5000m
2237,ZUK Kamila,POL,F,Biathlon,Women's 15km Individual/Women's 7.5km Sprint/Mixed Relay 4 x 6km (M+W)
2238,ZUNTE Darta,EST,F,Skeleton,Women
2239,ZURBAY Anabelle,IRL,F,Alpine Skiing,To be defined
2240,ZURBRIGGEN Anina,BUL,F,Alpine Skiing,To be defined
2241,ZUREK Damian,POL,M,Speed Skating,Men's 500m/Men's 1000m
2242,da COSTA Stephane,FRA,M,Ice Hockey,Men
2243,de ALIPRANDINI Luca,ITA,M,Alpine Skiing,To be defined
2244,de BOO Jenning,NED,M,Speed Skating,Men's 500m/Men's 1000m
2245,de CAMPO Seve,AUS,M,Cross-Country Skiing,Men's 10km Interval Start Free/Men's 10km + 10km Skiathlon
2246,de LAAT Itzhak,NED,M,Short Track Speed Skating,Men's 1500m/Men's 5000m Relay
2247,de LUCA Tommaso,ITA,M,Ice Hockey,Men
2248,de MARTIN PINTER Iris,ITA,F,Cross-Country Skiing,Women's Sprint Classic
2249,de SERRES Gabrielle,FRA,F,Ice Hockey,Women
2250,de SILVESTRO Alba,ITA,F,Ski Mountaineering,Women's Sprint/Mixed Relay
2251,de SILVESTRO Simona,ITA,F,Bobsleigh,2-woman/Women's Monobob
2252,de SOUZA Davidson Henrique,BRA,M,Bobsleigh,4-man
2253,de VILLAUCOURT Arthur,FRA,M,Freestyle Skiing,Men's Moguls/Men's Dual Moguls
2254,del DUCA Frankie,USA,M,Bobsleigh,2-man/4-man
2255,del RIO ROCA Gina,AND,F,Cross-Country Skiing,Women's 10km Interval Start Free/Women's 10km + 10km Skiathlon/Women's Sprint Classic
2256,den DULK Tineke,BEL,F,Short Track Speed Skating,Mixed Team Relay
2257,di CENTA Martina,ITA,F,Cross-Country Skiing,Women's 10km Interval Start Free/Women's 10km + 10km Skiathlon
2258,di PERNA Dylan,ITA,M,Ice Hockey,Men
2259,di STEFANO Daniele,ITA,M,Speed Skating,Men's 1000m/Men's 1500m/Men's Mass Start/Men's Team Pursuit
2260,di TOMASO Gregory,ITA,M,Ice Hockey,Men
2261,dos SANTOS FERREIRA Gustavo,BRA,M,Bobsleigh,To be defined
2262,le SCODAN Manon,FRA,F,Ice Hockey,Women
2263,van 'T WOUT Jens,NED,M,Short Track Speed Skating,Men's 1000m/Men's 1500m/Men's 5000m Relay/Mixed Team Relay
2264,van 'T WOUT Melle,NED,M,Short Track Speed Skating,Men's 5000m Relay/Mixed Team Relay
2265,van DAMME Warre,BEL,M,Short Track Speed Skating,Men's 5000m Relay
2266,van ELST Isabelle,BEL,F,Speed Skating,Women's 500m/Women's 1000m/Women's 1500m/Women's Team Pursuit
2267,van PELT Elin,ISL,F,Alpine Skiing,To be defined
2268,van PETEGEM Kelly,BEL,F,Bobsleigh,Women's Monobob
2269,van VREDEN Romy,NED,F,Snowboard,Women's Snowboard Slopestyle/Women's Snowboard Big Air
2270,van de BUNT Stijn,NED,M,Speed Skating,Men's 5000m/Men's 10000m/Men's Mass Start/Men's Team Pursuit
